Date,VEDL_Open,VEDL_High,VEDL_Low,VEDL_Close,VEDL_Volume,India_GDP_Growth_Perc,India_Inflation_Rate_Perc,Nifty_Metal_Open,Nifty_Metal_High,Nifty_Metal_Low,Nifty_Metal_Close,Nifty_Metal_Volume,VEDL_News_Sentiment
2023-05-11,287.0,287.0,281.0,281.45001220703125,5313663,7.9,5.1,6268.2998046875,6286.35009765625,6201.14990234375,6263.89990234375,2122100,0.5581333333333334
2023-05-10,286.0,287.5,283.8999938964844,285.8999938964844,5747802,7.9,5.1,6076.75,6308.25,6064.64990234375,6256.2998046875,2326700,0.78886
2023-05-09,280.5,288.0,279.79998779296875,283.75,11933072,7.9,5.1,6111.25,6180.2998046875,6088.5498046875,6158.89990234375,1180700,0.8818680000000001
2023-05-08,276.6000061035156,280.0,274.75,279.1000061035156,4388448,7.9,5.1,6065.85009765625,6091.2998046875,6051.7998046875,6080.9501953125,968700,0.6608666666666666
2023-05-05,278.1499938964844,278.20001220703125,274.04998779296875,274.70001220703125,5353349,7.9,5.1,6017.25,6075.7998046875,5996.2001953125,6066.39990234375,1033000,
2023-05-04,278.54998779296875,280.8999938964844,277.3999938964844,278.1499938964844,3969851,7.9,5.1,6010.9501953125,6072.0498046875,5968.2998046875,6064.7001953125,1329100,0.5869
2023-05-03,279.25,280.25,276.5,278.25,4587957,7.9,5.1,5908.14990234375,6005.10009765625,5902.25,5985.75,1197700,0.9893
2023-05-02,282.0,282.8500061035156,280.1000061035156,281.1000061035156,4879314,7.9,5.1,5908.10009765625,5934.9501953125,5825.2001953125,5887.7001953125,1277900,0.92695
2023-04-28,277.0,280.0,276.25,279.3500061035156,4837041,8.2,5.02,5849.85009765625,5954.5,5847.5,5902.7001953125,1732900,0.9964
2023-04-27,276.3999938964844,277.79998779296875,275.0,276.1000061035156,3689315,8.2,5.02,5863.7998046875,5883.2001953125,5783.75,5800.10009765625,1102400,
2023-04-26,277.6000061035156,277.95001220703125,275.20001220703125,276.20001220703125,3570055,8.2,5.02,5799.35009765625,5840.4501953125,5750.0498046875,5830.0498046875,1337300,0.9382
2023-04-25,275.8999938964844,281.3999938964844,275.45001220703125,278.70001220703125,5696665,8.2,5.02,5670.25,5808.5,5651.64990234375,5789.2001953125,1629200,0.9938
2023-04-24,275.5,276.75,273.6000061035156,275.25,4484853,8.2,5.02,5856.9501953125,5876.2001953125,5694.64990234375,5708.10009765625,1553400,0.0
2023-04-21,279.6000061035156,279.8500061035156,276.0,276.75,4599260,8.2,5.02,5914.4501953125,5955.64990234375,5889.64990234375,5922.7998046875,1700700,
2023-04-20,280.54998779296875,282.8500061035156,278.79998779296875,279.6000061035156,4378157,8.2,5.02,5869.0498046875,5913.0498046875,5784.89990234375,5893.39990234375,0,0.5926400000000001
2023-04-19,281.0,284.0,280.0,281.54998779296875,9731032,8.2,5.02,5767.85009765625,5878.35009765625,5758.5498046875,5853.4501953125,2047900,0.9911
2023-04-18,279.0,280.29998779296875,277.0,279.6000061035156,4609166,8.2,5.02,5806.64990234375,5809.64990234375,5739.85009765625,5758.85009765625,1713800,0.45055
2023-04-17,275.0,279.75,273.5,279.0,8147387,8.2,5.02,5694.7998046875,5782.9501953125,5632.0498046875,5759.60009765625,2106100,0.0025
2023-04-13,275.0,278.79998779296875,273.79998779296875,275.70001220703125,6795496,8.2,5.02,5561.7001953125,5609.7998046875,5499.35009765625,5553.14990234375,1374500,0.851775
2023-04-12,273.04998779296875,276.6000061035156,273.0,275.6000061035156,7011009,8.2,5.02,5557.64990234375,5573.5,5462.5498046875,5563.4501953125,1506100,0.54025
2023-04-11,273.0,273.8500061035156,270.1499938964844,272.75,8814894,8.2,5.02,5551.0,5586.5,5496.35009765625,5578.14990234375,2056500,0.99
2023-04-10,273.0,273.0,269.1000061035156,269.8999938964844,9479279,8.2,5.02,5346.75,5517.4501953125,5337.5,5485.7998046875,3018800,0.9945
2023-04-06,266.45001220703125,274.5,266.0,273.20001220703125,23000052,8.2,5.02,5086.2998046875,5180.0498046875,5081.5,5168.5498046875,961100,0.4993
2023-04-05,284.0,287.25,280.3999938964844,286.25,16288540,8.2,5.02,5119.89990234375,5130.35009765625,5070.10009765625,5094.10009765625,842100,0.9897
2023-04-03,277.95001220703125,283.0,276.6000061035156,282.3999938964844,13738062,8.2,5.02,5069.7998046875,5097.14990234375,5033.4501953125,5046.7001953125,1885800,0.3753666666666667
2023-03-31,284.95001220703125,285.0,273.0,274.45001220703125,41562626,8.6,5.66,4872.2001953125,4892.64990234375,4790.85009765625,4830.7001953125,1358200,0.595975
2023-03-29,277.0,282.45001220703125,272.8999938964844,281.75,24728158,8.6,5.66,4843.10009765625,4901.25,4817.35009765625,4872.5498046875,989700,0.9037333333333332
2023-03-28,274.79998779296875,275.79998779296875,270.0,274.25,10805861,8.6,5.66,4855.2998046875,4900.25,4795.85009765625,4834.0498046875,1425400,0.8941
2023-03-27,271.5,274.20001220703125,269.54998779296875,272.75,9242191,8.6,5.66,4776.5,4947.85009765625,4751.0498046875,4893.89990234375,1396600,0.8404666666666666
2023-03-24,279.0,279.5,268.25,269.75,21108973,8.6,5.66,4635.2001953125,4676.2998046875,4551.5498046875,4665.2998046875,1290700,0.98585
2023-03-23,285.0,285.0,267.25,271.25,31634089,8.6,5.66,4675.85009765625,4763.14990234375,4653.39990234375,4663.75,1069400,0.9386
2023-03-22,285.0,287.79998779296875,280.1000061035156,285.3500061035156,9306264,8.6,5.66,4653.25,4684.9501953125,4571.14990234375,4649.9501953125,917600,0.1673
2023-03-21,282.0,284.3999938964844,281.20001220703125,283.70001220703125,4662762,8.6,5.66,4629.9501953125,4709.0,4571.2998046875,4696.5,1000600,0.2784714285714286
2023-03-20,281.04998779296875,283.29998779296875,275.0,279.8999938964844,8043963,8.6,5.66,4764.7001953125,4808.0,4642.7001953125,4660.89990234375,1120300,0.9745
2023-03-17,280.0,286.79998779296875,277.5,284.5,14420400,8.6,5.66,4683.10009765625,4728.9501953125,4650.9501953125,4666.2998046875,1138000,
2023-03-16,276.8999938964844,278.75,268.79998779296875,275.04998779296875,11692502,8.6,5.66,4558.5,4613.64990234375,4530.10009765625,4596.60009765625,1142600,0.9989
2023-03-15,283.04998779296875,284.8999938964844,279.70001220703125,280.3999938964844,6345240,8.6,5.66,4500.5,4590.25,4452.14990234375,4523.0,1391500,0.9971
2023-03-14,281.75,281.75,275.54998779296875,279.3999938964844,8027650,8.6,5.66,4671.0498046875,4672.5498046875,4480.75,4490.75,1583500,0.9958
2023-03-13,277.95001220703125,287.3999938964844,275.6499938964844,278.79998779296875,11122038,8.6,5.66,4604.35009765625,4761.75,4576.5,4720.75,1754700,0.417875
2023-03-10,280.8999938964844,284.95001220703125,272.54998779296875,279.8500061035156,12081164,8.6,5.66,5046.0498046875,5053.10009765625,4706.14990234375,4721.2998046875,1264200,-0.3073
2023-03-09,287.0,290.79998779296875,284.6000061035156,285.5,6175922,8.6,5.66,4992.5498046875,5036.2998046875,4964.5498046875,4982.2998046875,779700,
2023-03-08,283.8999938964844,285.54998779296875,277.3500061035156,285.04998779296875,9159693,8.6,5.66,5056.0,5107.64990234375,4968.4501953125,5018.2998046875,1012900,0.0416333333333333
2023-03-06,292.5,294.6000061035156,286.20001220703125,286.95001220703125,10687170,8.6,5.66,5204.2001953125,5220.60009765625,5153.10009765625,5199.9501953125,1030300,0.2554
2023-03-03,276.8999938964844,290.8999938964844,276.54998779296875,289.25,16106822,8.6,5.66,5352.2998046875,5391.85009765625,5314.75,5340.85009765625,831700,0.0
2023-03-02,280.0,282.04998779296875,273.70001220703125,274.8999938964844,11979398,8.6,5.66,5284.85009765625,5399.5,5249.39990234375,5388.64990234375,1004400,0.0
2023-03-01,267.04998779296875,279.8999938964844,266.1499938964844,278.6000061035156,18728209,8.6,5.66,5445.7998046875,5460.39990234375,5314.7998046875,5328.7998046875,867700,0.0186
2023-02-28,282.1000061035156,282.8500061035156,261.95001220703125,268.3500061035156,51008515,7.8,5.02,5344.5498046875,5407.10009765625,5308.85009765625,5397.5498046875,1043200,0.49235
2023-02-27,293.95001220703125,293.95001220703125,280.75,287.3500061035156,10621491,7.8,5.02,5350.89990234375,5399.9501953125,5285.9501953125,5336.7001953125,1169200,0.2343799999999999
2023-02-24,303.8999938964844,304.8500061035156,292.0,294.45001220703125,10491706,7.8,5.02,5295.10009765625,5316.75,5160.39990234375,5211.5,1178200,0.9834
2023-02-23,302.54998779296875,306.75,301.6499938964844,302.8999938964844,4584146,7.8,5.02,5124.35009765625,5239.10009765625,4954.2998046875,5214.75,1791000,0.97902
2023-02-22,306.8500061035156,307.8500061035156,301.1499938964844,303.25,6166923,7.8,5.02,5205.4501953125,5227.0,5053.2001953125,5079.25,1384100,0.4879499999999999
2023-02-21,311.6499938964844,313.8999938964844,307.0,308.04998779296875,6336180,7.8,5.02,5262.2998046875,5311.75,5160.10009765625,5180.2998046875,1494900,
2023-02-20,313.3500061035156,315.70001220703125,310.1499938964844,310.8500061035156,5264100,7.8,5.02,5491.2001953125,5491.2001953125,5199.25,5241.60009765625,2873400,0.995
2023-02-17,314.8500061035156,317.8999938964844,313.0,314.0,4291109,7.8,5.02,5770.25,5775.10009765625,5674.5498046875,5708.9501953125,1211700,0.6387333333333333
2023-02-16,315.8999938964844,316.75,314.1000061035156,314.8500061035156,4366228,7.8,5.02,5447.0,5745.2001953125,5438.0498046875,5727.4501953125,1797600,0.7745
2023-02-15,313.8999938964844,315.79998779296875,311.1000061035156,313.0,5810417,7.8,5.02,5401.5,5484.14990234375,5323.14990234375,5359.9501953125,1002100,
2023-02-14,310.0,314.75,309.1000061035156,314.20001220703125,6566932,7.8,5.02,5514.5498046875,5564.9501953125,5290.2998046875,5313.0498046875,1265600,0.0414999999999999
2023-02-13,311.0,314.79998779296875,308.0,308.75,5188595,7.8,5.02,5581.75,5616.2998046875,5351.9501953125,5425.89990234375,1356100,0.9858
2023-02-10,310.0,311.70001220703125,307.5,310.70001220703125,4235865,7.8,5.02,5974.35009765625,6019.0498046875,5891.2001953125,5942.7998046875,1022900,0.975
2023-02-09,314.95001220703125,315.70001220703125,309.0,310.1000061035156,5202003,7.8,5.02,6077.2998046875,6095.5498046875,5974.0498046875,6066.0,1226500,0.5816399999999999
2023-02-08,309.5,315.5,309.45001220703125,314.1000061035156,7819410,7.8,5.02,6242.0498046875,6325.89990234375,6179.35009765625,6196.60009765625,799200,0.9857
2023-02-07,306.0,308.95001220703125,299.1499938964844,308.1499938964844,10473033,7.8,5.02,6420.89990234375,6420.89990234375,6140.7998046875,6158.5498046875,1112900,
2023-02-06,314.29998779296875,314.8999938964844,305.0,306.25,7244255,7.8,5.02,6272.60009765625,6379.0498046875,6211.85009765625,6363.10009765625,831200,0.6470666666666666
2023-02-03,320.5,322.8500061035156,308.0,314.29998779296875,11362212,7.8,5.02,6301.7998046875,6361.35009765625,6222.0,6321.5498046875,1056700,0.4215
2023-02-02,329.0,334.75,322.5,327.04998779296875,11308985,7.8,5.02,6309.60009765625,6347.60009765625,6266.4501953125,6336.85009765625,791300,0.9966
2023-02-01,337.0,338.25,321.3500061035156,328.0,11727712,7.8,5.02,6322.25,6346.2998046875,6215.39990234375,6256.7998046875,1256400,0.0
2023-01-31,323.25,336.5,322.1499938964844,332.3999938964844,12559707,8.15,4.58,6527.9501953125,6554.85009765625,6432.39990234375,6440.64990234375,984900,0.6005142857142857
2023-01-30,320.0,324.8500061035156,316.3500061035156,321.8999938964844,9562174,8.15,4.58,6581.85009765625,6601.75,6477.35009765625,6570.2001953125,1050800,0.49685
2023-01-27,328.0,329.5,313.45001220703125,319.75,11670027,8.15,4.58,6624.89990234375,6684.75,6576.7001953125,6648.9501953125,876300,0.0524333333333333
2023-01-25,330.0,332.70001220703125,324.6000061035156,326.25,7049679,8.15,4.58,6753.10009765625,6760.14990234375,6499.7001953125,6589.25,1303500,0.20095
2023-01-24,331.20001220703125,331.8500061035156,327.29998779296875,329.6499938964844,5123504,8.15,4.58,6768.60009765625,6825.64990234375,6751.4501953125,6774.89990234375,885300,0.9971
2023-01-23,330.95001220703125,334.45001220703125,328.45001220703125,329.1499938964844,4686210,8.15,4.58,6665.89990234375,6783.7998046875,6649.4501953125,6755.5498046875,997200,
2023-01-20,337.6000061035156,340.75,330.04998779296875,330.8999938964844,19053763,8.15,4.58,6648.5,6678.0498046875,6602.4501953125,6640.4501953125,1155600,0.0
2023-01-19,323.6000061035156,334.0,321.54998779296875,330.79998779296875,14218085,8.15,4.58,6491.64990234375,6634.7001953125,6481.7001953125,6606.10009765625,1444500,0.7864
2023-01-18,318.5,325.79998779296875,318.25,324.1499938964844,12239219,8.15,4.58,6439.39990234375,6537.0498046875,6432.4501953125,6477.2001953125,1165600,0.9965
2023-01-17,317.1000061035156,318.5,313.5,317.95001220703125,4146953,8.15,4.58,6445.0498046875,6471.2001953125,6405.64990234375,6423.7001953125,1404700,0.2732
2023-01-16,320.79998779296875,321.0,314.5,317.1000061035156,5228181,8.15,4.58,6561.2998046875,6561.2998046875,6417.4501953125,6428.9501953125,1290300,0.503725
2023-01-13,317.0,322.0,316.29998779296875,319.20001220703125,8446441,8.15,4.58,6518.4501953125,6565.4501953125,6458.64990234375,6500.2001953125,1310000,0.4611
2023-01-12,320.0,320.0,314.6000061035156,316.6000061035156,4051242,8.15,4.58,6407.85009765625,6536.39990234375,6404.5,6498.2001953125,1761500,0.9954
2023-01-11,317.1499938964844,320.04998779296875,316.5,318.1499938964844,6183545,8.15,4.58,6387.85009765625,6444.14990234375,6283.89990234375,6399.9501953125,2263700,0.6648666666666667
2023-01-10,317.5,319.70001220703125,313.0,316.04998779296875,8269189,8.15,4.58,6326.89990234375,6382.60009765625,6244.10009765625,6323.7001953125,1447200,0.9994
2023-01-09,312.20001220703125,316.8999938964844,312.20001220703125,315.5,6356082,8.15,4.58,6236.7998046875,6358.39990234375,6233.35009765625,6276.35009765625,1828400,0.9455
2023-01-06,312.25,314.5,308.6000061035156,309.6499938964844,4971988,8.15,4.58,6113.39990234375,6116.2998046875,5868.85009765625,5910.10009765625,1530700,0.97715
2023-01-05,310.0,312.0,307.45001220703125,311.3500061035156,6589413,8.15,4.58,6187.25,6205.2998046875,6093.2998046875,6161.0498046875,1218500,0.9919
2023-01-04,318.0,318.3999938964844,306.20001220703125,308.29998779296875,16035314,8.15,4.58,6175.60009765625,6275.5498046875,6151.89990234375,6190.0498046875,1541300,0.9934
2023-01-03,316.1000061035156,321.6000061035156,314.25,319.54998779296875,10680716,8.15,4.58,6017.7001953125,6172.7001953125,5957.10009765625,6161.9501953125,1850300,-0.5994
2023-01-02,309.95001220703125,318.0,309.20001220703125,316.1000061035156,13487019,8.15,4.58,6045.89990234375,6090.85009765625,5981.75,6024.60009765625,1304300,0.6705
2022-12-30,309.5,313.8500061035156,307.3999938964844,308.3999938964844,6318160,6.1,5.59,6199.5,6269.0,5993.5498046875,6010.14990234375,2336100,
2022-12-29,303.04998779296875,308.5,301.04998779296875,307.1000061035156,6837877,6.1,5.59,6254.35009765625,6294.64990234375,6169.5498046875,6210.25,2996000,
2022-12-28,306.95001220703125,306.95001220703125,304.1000061035156,304.8999938964844,5313187,6.1,5.59,5902.25,6173.10009765625,5897.2001953125,6136.7001953125,3192800,
2022-12-27,299.1000061035156,309.0,299.0,307.6499938964844,11251874,6.1,5.59,5586.5,5909.14990234375,5554.4501953125,5896.85009765625,2167900,0.0
2022-12-26,285.75,297.45001220703125,281.79998779296875,296.1000061035156,7669940,6.1,5.59,5426.89990234375,5647.39990234375,5421.39990234375,5618.7001953125,1690900,
2022-12-23,299.0,300.8500061035156,283.95001220703125,285.20001220703125,11859798,6.1,5.59,5540.25,5609.2001953125,5476.7001953125,5595.89990234375,1412900,0.9807
2022-12-22,305.70001220703125,307.45001220703125,298.45001220703125,302.04998779296875,9075631,6.1,5.59,5753.5,5767.4501953125,5646.75,5658.9501953125,1001900,-0.3146333333333333
2022-12-21,313.6499938964844,314.8999938964844,300.04998779296875,303.20001220703125,10996743,6.1,5.59,5779.89990234375,5844.39990234375,5761.25,5778.39990234375,914100,0.3148666666666667
2022-12-20,313.8999938964844,314.3999938964844,307.1000061035156,312.1000061035156,7495069,6.1,5.59,5842.0498046875,5870.64990234375,5776.4501953125,5793.39990234375,855200,0.9924
2022-12-19,308.8999938964844,315.0,308.5,314.3500061035156,5148697,6.1,5.59,5878.14990234375,5887.7998046875,5788.14990234375,5812.14990234375,1015100,0.996
2022-12-16,310.0,314.79998779296875,307.0,307.79998779296875,7609735,6.1,5.59,6022.4501953125,6076.9501953125,5982.5,6023.7998046875,1275100,0.4941
2022-12-15,315.0,317.0,310.29998779296875,310.95001220703125,5846776,6.1,5.59,6015.5,6081.9501953125,6000.9501953125,6059.4501953125,2218100,0.3484
2022-12-14,314.5,318.0,314.0,316.04998779296875,7878753,6.1,5.59,5914.25,6001.2001953125,5881.39990234375,5985.0,1883500,0.689625
2022-12-13,310.25,316.1499938964844,309.8999938964844,313.1499938964844,8177297,6.1,5.59,5867.9501953125,5912.5,5730.7001953125,5875.60009765625,1719700,0.661
2022-12-12,308.70001220703125,309.6000061035156,299.54998779296875,308.8999938964844,8476131,6.1,5.59,5837.75,5935.2001953125,5794.64990234375,5829.0,1494900,0.855475
2022-12-09,316.0,317.5,306.0,308.8500061035156,7643243,6.1,5.59,5763.0,5785.75,5715.75,5779.7001953125,1435600,0.4803
2022-12-08,312.70001220703125,316.5,311.1000061035156,313.8500061035156,5763591,6.1,5.59,5530.5498046875,5736.9501953125,5479.10009765625,5719.39990234375,1797000,0.8225
2022-12-07,315.0,315.5,311.1499938964844,312.8999938964844,5552148,6.1,5.59,5543.0,5544.0,5463.4501953125,5473.4501953125,944600,0.9903
2022-12-06,318.5,318.8999938964844,313.1000061035156,314.45001220703125,7693396,6.1,5.59,5497.7001953125,5610.7001953125,5452.0498046875,5466.0498046875,1305600,0.49635
2022-12-05,315.5,322.20001220703125,315.1000061035156,319.25,17018137,6.1,5.59,5411.2001953125,5491.4501953125,5329.7001953125,5445.89990234375,1345700,0.9909
2022-12-02,310.1499938964844,315.8500061035156,308.3999938964844,313.8500061035156,14526593,6.1,5.59,5800.64990234375,5824.75,5663.85009765625,5719.5498046875,1485100,0.28095
2022-12-01,306.0,312.5,304.70001220703125,310.25,14208907,6.1,5.59,5814.75,5870.5498046875,5789.0498046875,5831.14990234375,1210500,0.4215
2022-11-30,301.0,307.1499938964844,300.6499938964844,304.3500061035156,10300275,6.3,6.07,5751.7998046875,5830.75,5704.89990234375,5801.10009765625,1472400,
2022-11-29,296.0,302.95001220703125,295.0,301.8500061035156,14184054,6.3,6.07,5908.2001953125,5912.85009765625,5736.75,5755.14990234375,1015900,0.7381
2022-11-28,317.5,317.8500061035156,309.6499938964844,310.54998779296875,16890293,6.3,6.07,5879.5498046875,5921.7998046875,5791.2998046875,5888.39990234375,1355200,0.6617333333333334
2022-11-25,312.5,317.3500061035156,309.6000061035156,316.54998779296875,11546335,6.3,6.07,5669.9501953125,5699.39990234375,5653.9501953125,5685.0,1141300,
2022-11-24,308.95001220703125,311.3999938964844,307.75,310.8999938964844,9754111,6.3,6.07,5692.35009765625,5707.64990234375,5602.89990234375,5610.35009765625,1748600,
2022-11-23,313.5,313.5,304.6499938964844,307.8500061035156,19347161,6.3,6.07,5714.64990234375,5729.35009765625,5666.10009765625,5718.7998046875,1168100,0.6991
2022-11-22,309.45001220703125,311.8999938964844,306.54998779296875,310.1000061035156,9990931,6.3,6.07,5677.0,5701.7998046875,5627.85009765625,5684.85009765625,1255500,
2022-11-21,313.8999938964844,313.8999938964844,306.5,307.8999938964844,11979024,6.3,6.07,5667.10009765625,5706.9501953125,5626.2001953125,5656.0,1217300,0.9413
2022-11-18,312.3999938964844,317.3500061035156,308.3999938964844,310.3999938964844,18774925,6.3,6.07,5529.9501953125,5640.7001953125,5526.14990234375,5628.10009765625,1068200,0.0
2022-11-17,311.5,311.5,303.6000061035156,307.29998779296875,10016310,6.3,6.07,5436.14990234375,5547.7001953125,5436.14990234375,5521.75,943900,
2022-11-16,320.0,320.6499938964844,309.6000061035156,311.95001220703125,9748748,6.3,6.07,5480.2998046875,5508.2001953125,5407.4501953125,5416.64990234375,977000,
2022-11-15,316.20001220703125,319.3999938964844,312.29998779296875,318.6499938964844,10006142,6.3,6.07,5523.7001953125,5538.5,5450.89990234375,5480.5498046875,776400,
2022-11-14,315.0,321.0,313.04998779296875,314.75,19802445,6.3,6.07,5520.89990234375,5548.39990234375,5502.7001953125,5538.7001953125,568600,0.499375
2022-11-11,311.1499938964844,315.0,309.0,312.3999938964844,15276115,6.3,6.07,5560.60009765625,5603.9501953125,5498.4501953125,5519.89990234375,987500,0.49975
2022-11-10,304.3999938964844,309.75,304.0,307.1499938964844,8723702,6.3,6.07,5469.9501953125,5527.75,5461.60009765625,5521.10009765625,990400,0.99175
2022-11-09,307.8500061035156,314.79998779296875,302.1499938964844,307.6000061035156,20764922,6.3,6.07,5328.35009765625,5488.2001953125,5321.39990234375,5424.60009765625,1269600,0.7075857142857143
2022-11-07,324.45001220703125,324.45001220703125,298.54998779296875,306.54998779296875,38854124,6.3,6.07,5576.7001953125,5590.2998046875,5466.35009765625,5476.7998046875,1227600,0.9884
2022-11-04,303.5,324.6000061035156,303.5,321.95001220703125,52129584,6.3,6.07,5620.0,5705.5498046875,5605.89990234375,5666.7998046875,1379600,0.498675
2022-11-03,292.5,304.29998779296875,292.5,302.8999938964844,19690261,6.3,6.07,5738.9501953125,5758.85009765625,5635.2998046875,5642.7998046875,1832500,0.6629666666666667
2022-11-02,285.5,299.45001220703125,285.25,297.25,20332664,6.3,6.07,5608.10009765625,5677.10009765625,5601.0,5658.89990234375,1211700,0.36755
2022-11-01,281.54998779296875,288.79998779296875,281.0,286.8999938964844,9070975,6.3,6.07,5625.64990234375,5642.39990234375,5561.2001953125,5629.7998046875,1413500,
2022-10-31,274.0,284.95001220703125,273.79998779296875,280.79998779296875,12599029,5.4,5.44,5535.7001953125,5601.25,5493.7998046875,5594.89990234375,1727200,0.9269333333333334
2022-10-28,289.75,289.75,279.54998779296875,284.8500061035156,9449012,5.4,5.44,5404.14990234375,5460.39990234375,5378.0,5392.39990234375,1600400,0.99075
2022-10-27,284.1000061035156,292.3999938964844,284.0,288.3500061035156,14336599,5.4,5.44,5332.7998046875,5416.35009765625,5282.0,5405.0498046875,1513600,0.88565
2022-10-25,282.0,282.3999938964844,278.70001220703125,280.0,5339921,5.4,5.44,5308.35009765625,5400.2998046875,5174.0,5201.7001953125,2151600,
2022-10-24,282.70001220703125,282.70001220703125,280.5,281.75,1607171,5.4,5.44,5312.0,5394.7998046875,5177.7998046875,5304.7001953125,1811600,
2022-10-21,284.0,284.8500061035156,277.75,280.1000061035156,5352956,5.4,5.44,5613.75,5687.35009765625,5564.7998046875,5602.60009765625,1451700,0.9928
2022-10-20,275.3999938964844,283.8500061035156,273.70001220703125,282.8500061035156,5655577,5.4,5.44,5438.7001953125,5619.9501953125,5436.9501953125,5600.39990234375,5030800,0.3525578947368421
2022-10-19,281.0,282.95001220703125,276.29998779296875,277.25,5047001,5.4,5.44,5433.0498046875,5478.7998046875,5327.39990234375,5421.60009765625,1797700,0.97395
2022-10-18,282.5,284.3999938964844,279.0,279.70001220703125,6076753,5.4,5.44,5589.2998046875,5603.0498046875,5405.35009765625,5423.89990234375,1918800,0.5673571428571428
2022-10-17,285.75,285.79998779296875,277.6499938964844,280.04998779296875,9189148,5.4,5.44,5563.85009765625,5618.64990234375,5546.5,5568.10009765625,1138900,0.5550857142857143
2022-10-14,299.3500061035156,299.3500061035156,286.45001220703125,287.8500061035156,10076381,5.4,5.44,5759.60009765625,5765.75,5670.0,5728.7001953125,1650600,
2022-10-13,292.79998779296875,294.8999938964844,287.3500061035156,293.0,10965277,5.4,5.44,5665.25,5723.4501953125,5644.89990234375,5681.0,1273300,0.997
2022-10-12,288.0,290.0,280.29998779296875,287.6000061035156,10044150,5.4,5.44,5739.5498046875,5754.2001953125,5626.7998046875,5660.4501953125,1972700,0.994
2022-10-11,300.0,305.5,285.0,286.04998779296875,21039535,5.4,5.44,5777.9501953125,5812.60009765625,5737.4501953125,5761.60009765625,1726300,0.9985
2022-10-10,286.70001220703125,297.95001220703125,286.5,297.04998779296875,11439140,5.4,5.44,5751.10009765625,5787.2998046875,5634.9501953125,5780.4501953125,1403700,0.4761
2022-10-07,292.0,292.5,287.25,291.8999938964844,8499499,5.4,5.44,5764.64990234375,5764.75,5634.9501953125,5643.14990234375,1441700,
2022-10-06,282.0,293.6000061035156,282.0,292.3999938964844,16940276,5.4,5.44,5648.5,5746.60009765625,5616.89990234375,5733.75,3165200,0.34
2022-10-04,279.0,280.8999938964844,272.79998779296875,279.1499938964844,11559416,5.4,5.44,5654.9501953125,5668.89990234375,5521.64990234375,5544.5498046875,2348900,0.989
2022-10-03,271.0,273.0,265.6000061035156,268.3500061035156,6570803,5.4,5.44,5833.2001953125,5855.5498046875,5722.5498046875,5741.89990234375,1364800,0.9894666666666666
2022-09-30,262.8999938964844,271.75,260.29998779296875,270.04998779296875,11747174,5.7,5.66,5865.25,5877.85009765625,5645.25,5690.10009765625,1718500,0.9726
2022-09-29,260.0,264.0,256.6000061035156,259.6499938964844,7865169,5.7,5.66,6019.5498046875,6040.10009765625,5782.75,5868.39990234375,1790700,0.93475
2022-09-28,259.5,261.79998779296875,255.1999969482422,256.79998779296875,7527753,5.7,5.66,6085.89990234375,6085.89990234375,5919.0498046875,5974.0,1706500,
2022-09-27,265.5,268.29998779296875,260.04998779296875,262.20001220703125,8506360,5.7,5.66,6312.2001953125,6312.2001953125,6061.2001953125,6099.35009765625,2349300,0.93335
2022-09-26,276.0,277.20001220703125,260.0,264.29998779296875,13655836,5.7,5.66,6157.2001953125,6300.4501953125,6133.5498046875,6253.10009765625,4898200,0.9834
2022-09-23,281.95001220703125,286.95001220703125,278.25,279.54998779296875,11611515,5.7,5.66,5798.5,5837.14990234375,5720.60009765625,5829.35009765625,1546900,0.5944
2022-09-22,275.5,283.1499938964844,275.5,280.6499938964844,8750415,5.7,5.66,5718.7998046875,5806.7001953125,5707.64990234375,5766.39990234375,1331800,
2022-09-21,281.0,283.29998779296875,277.0,277.8999938964844,8891248,5.7,5.66,5702.35009765625,5791.64990234375,5663.85009765625,5681.4501953125,1257600,0.07085
2022-09-20,285.3999938964844,287.6000061035156,279.70001220703125,280.1000061035156,14832173,5.7,5.66,5697.89990234375,5705.25,5643.7998046875,5659.9501953125,1093200,0.8503000000000001
2022-09-19,292.0,294.79998779296875,280.3999938964844,281.6499938964844,17630437,5.7,5.66,5825.10009765625,5859.2998046875,5606.9501953125,5627.35009765625,2244100,0.9797
2022-09-16,296.1499938964844,299.8999938964844,287.0,290.75,45232346,5.7,5.66,5571.0,5674.75,5524.25,5638.7998046875,1829600,0.9571
2022-09-15,316.95001220703125,320.8999938964844,304.6000061035156,314.20001220703125,72693576,5.7,5.66,5686.10009765625,5733.10009765625,5596.5,5611.25,2233500,
2022-09-14,276.0,314.8500061035156,273.3500061035156,305.6000061035156,61991651,5.7,5.66,5502.89990234375,5691.25,5492.14990234375,5661.25,2974900,-0.9901
2022-09-13,275.45001220703125,279.5,272.6000061035156,277.54998779296875,15735934,5.7,5.66,5522.10009765625,5587.0498046875,5497.5,5534.60009765625,1398600,-0.24
2022-09-12,267.95001220703125,271.8500061035156,267.3999938964844,270.3500061035156,5914506,5.7,5.66,5501.39990234375,5544.7998046875,5478.85009765625,5504.4501953125,1169800,-0.3454333333333333
2022-09-09,265.0,269.8500061035156,263.79998779296875,266.6499938964844,9391783,5.7,5.66,5466.85009765625,5558.35009765625,5431.35009765625,5524.64990234375,1893200,-0.9928
